,word,score
1743,attempt,-0.186748603351955
1745,attention,0.09375
1746,attention to,-0.419512195121951
1747,attitude,0.476571428571429
1748,attorney,3.334
1749,attract back,-2.41846153846154
1750,attract to,-1.24186046511628
1751,attract towards,-2.29753846153846
1752,attract,-1.19320754716981
1753,attractive,0.62419298245614
1754,auction,-0.195809523809524
1755,aud,-1.363125
1756,aud/usd,-1.33389473684211
1757,aug low,-1.70863636363636
1758,aug,-0.334930555555556
1759,aug num,-0.4506625
1761,aug.,-0.163939393939394
1762,augNUM,0.0760909090909091
1763,August low,-1.16666666666667
1764,August,-0.159333333333333
1765,August num,-0.386911764705882
1766,aussie,-1.09483783783784
1768,austerity,-1.001
1769,austin,0.720909090909091
1770,author,2.241
1771,authority,1.0595
1772,auto,-0.0778095238095237
1773,auto part,-0.0426428571428571
1774,auto trader,-1.95272727272727
1775,automatic,0.282615384615385
1776,av,0.367363636363636
1777,available for,0.7335
1778,available here,-0.998307692307691
1779,available in,1.20541666666667
1780,available,0.19193670886076
1781,available to,-0.508461538461539
1782,avatar,1.13810526315789
1783,ave full,4.36776811594203
1784,ave,3.58737606837607
1785,ave.,0.952
1786,average daily,1.375
1787,average for,2.016
1788,average full,2.65289090909091
1789,average in,2.708
1790,average,1.13429940119761
1792,average num,-0.7735
1794,average volume,1.59057971014493
1795,avert,-0.272666666666666
1796,avg,2.034
1800,avoid for,-6.27
1801,avoid in,-5.27
1802,avoid it,-3.53470588235294
1803,avoid this,-4.2674
1804,avoid,-0.765222222222222
1805,await the,1.9
1806,await,0.0676351351351351
1807,award,4.216
1809,aware,-0.6895
1810,aware of,-1.12173913043478
1811,away at,0.0128
1812,away for,-0.619545454545455
1813,away from,-0.333818181818182
1814,away,-0.195140416019753
1816,away tkr,-0.279
1817,awesome,1.2285
1818,awful,-0.995892857142858
1819,awhile,0.0912090909090909
1820,azn,2.54533333333333
1821,b-mod,2.582
1822,b-NUM,-0.086
1823,b &,-0.228333333333333
1824,b a,-0.182333333333333
1825,b and,-0.468
1826,b band,2.99849275362319
1827,b be,-0.0904285714285713
1828,b for,0.818181818181818
1829,b,-0.0787757575757576
1830,b num,-0.519944444444445
1832,b tkr,0.2625
1833,b to,-0.896727272727272
1834,b.,-0.107709677419355
1835,b.b.,-0.450416666666667
1836,b.s.,-1.876
1837,b/c,-0.0038181818181818
1838,b/c of,-0.279176470588235
1839,b/d,-4.49553571428572
1840,b/e,-0.469166666666667
1841,b/o,1.0595
1844,b/o over,5.403
1847,b/o watch,5.57883333333333
1848,b/out,2.656
1850,b/s,-0.417
1851,babe,1.33741176470588
1852,baby be,-0.4015
1853,baby,0.595046453772783
1854,baby run,2.016
1855,back &,0.84
1856,back a,1.45342372881356
1857,back above,2.8318820861678
1858,back abv,2.91807894736842
1859,back after,1.90989473684211
1860,back again,1.98375
1861,back below,-2.05142857142857
1862,back but,0.724590909090909
1863,back by,1.2328125
1864,back down,-1.28962263280554
1865,back inside,0.9975
1866,back,-0.291621621621621
1867,back my,-0.279
1868,back near,0.47855
1869,back nicely,2.708
1871,back off,0.644117647058824
1872,back out,-1.14545454545454
1873,back over,3.23060479041916
1876,back so,1.941
1877,back test,-0.4188
1878,back the,0.989309523809524
1879,back this,0.898769230769231
1880,back today,1.38215555555556
1881,back tomorrow,0.408421052631579
1882,back towards,-0.243946428571428
1883,back up,1.59675308210324
1885,back with,1.26408
1886,back yesterday,1.9
1887,background,-0.04525
1888,backing,0.0272
1889,backlog,1.919
1890,backside,-1.676
1891,backtest,-0.0536666666666666
1894,bad as,-0.484285714285715
1895,bad but,0.862583333333334
1896,bad earnings,-1.6954
1897,bad,-0.620765472312704
1898,bad look,1.941
1899,bad news,-0.58847572815534
1900,bad sign,-1.24466666666667
1901,bad thing,0.674625
1902,badly,-0.923297297297296
1903,bag holder,-0.471428571428572
1904,bag,-0.271868852459017
1905,bagger,-0.1623
1906,bagholder,-1.35529411764706
1907,bail out,-1.71325
1908,bail,-1.0986
1909,bailout,-0.657121951219511
1910,bait,-1.4567
1911,baked,-0.60048
1912,balance,-0.0255376344086021
1913,balance of,-0.8425
1914,ball be,0.704545454545454
1915,ball,-0.06435
1916,ball to,0.0416
1917,bam,1.41
1918,ban,-0.034047619047619
1920,banana,0.278333333333333
1921,band and,0.794117647058824
1922,band be,0.632666666666667
1923,band,0.345190821446151
1924,band of,-0.2511
1925,band so,2.708
1926,bandwagon,0.633608695652174
1927,bang its,3.016
1928,bang,0.869179487179487
1930,bank be,-0.578571428571429
1931,bank,-0.303918518518519
1932,bank to,-0.8425
1934,bank will,-3.1256
1935,banker,-0.441529411764706
1936,banking,-0.0237777777777778
1937,banking on,-0.522941176470588
1938,bankrupt,-0.609714285714286
1939,bankruptcy,-0.283433333333334
1940,bar and,-0.674
1941,bar be,-0.534736842105263
1942,bar fibo,-2.76692307692308
1943,bar,-0.394056701030928
1944,bar on,-0.522941176470588
1945,bar today,-0.721411764705883
1947,bar with,-0.773999999999999
1948,barchart,-0.63875
1949,barclay,0.210181818181818
1950,barely,-0.305729729729729
1951,bargain,2.26901515151515
1952,bargain price,1.9
1953,barrel,-0.601666666666667
1954,barrier,0.412363636363636
1955,barron,0.400615384615385
1956,base-on-base,2.421
1957,base above,3.173
1958,base after,4.016
1959,base buy,2.98228571428571
1960,base channel,4.81484536082475
1961,base here,4.68496216216217
1962,base in,2.88403731343284
1963,base,0.842416666666667
1964,base last,3.601
1966,base over,3.36
1967,base pattern,5.27
1968,base trigger,3.315
1969,base under,3.742
1971,baseline,0.0580909090909091
1972,basf,3.543
1973,bash it,1.941
1974,bash,0.398538461538461
1975,bash tkr,0.825
1977,basher,1.47289655172414
1978,basic,-0.139425
1979,basically,0.16969696969697
1980,basis,-0.0147950988079592
1981,basket,-0.3824
1982,bastard,-0.0992
1983,bat,-0.874461538461538
1984,bath,0.0792
1985,batman,-0.387083333333334
1986,battery,0.127555555555556
1987,battle,0.247883720930232
1989,bay,-0.130588235294118
1990,bb 's,-0.236206896551724
1991,bb &,1.2328125
1992,bb ^,5.173
1993,bb expand,1.03342105263158
1994,bb line,-1.23103448275862
1995,bb,0.484504231551405
1996,bb num,-0.530055555555556
1997,bb squeeze,0.962571428571428
1998,bb up,2.708
1999,bband,-0.178264705882353
2000,bbm,0.261391304347826
2001,bbNUM,-0.694166666666667
2003,bc,-0.199844444444445
2004,bc of,-0.158
2005,bcoin,-0.0132467532467533
2006,bd,-0.9996
2007,be +,2.123
2008,be a,-0.0280863530960689
2009,be acquire,-0.272222222222222
2010,be again,0.2625
2011,be against,-1.07158333333333
2012,be alive,0.762727272727273
2013,be alot,0.63875
2014,be already,-0.17316129032258
2015,be always,0.549409090909091
2016,be amazing,0.797142857142857
2017,be and,0.385782608695652
2018,be announce,1.96765853658537
2019,be any,-0.270394736842105
2020,be anybody,-0.1545
2021,be apple,0.694060606060606
2022,be approve,2.839
2023,be around,0.425202247191011
2024,be as,-0.0602205882352942
2025,be ask,-0.547340425531915
2026,be assume,-0.3968125
2027,be at,0.0991089108910891
2028,be attempt,-0.4128
2029,be available,0.1928
2030,be aware,-0.994025974025973
2031,be awesome,1.81907142857143
2032,be b,2.123
2033,be back,0.577654639175258
2034,be bad,-0.848109375
2035,be ban,-1.40722222222222
2036,be bank,-0.321923076923077
2037,be basically,-0.279
2038,be be,0.040639455782313
2039,be become,-0.102407407407407
2040,be beg,-0.140454545454546
2041,be below,-1.90210526315789
2042,be better,0.274211009174312
2043,be between,-0.493888888888889
2044,be big,0.427078651685393
2045,be bind,-0.369
2046,be bless,2.315
2047,be blow,0.825
2048,be bot,1.9
2049,be break,-0.316100346020761
2050,be brewing,1.04278571428571
2051,be bring,-0.274
2052,be brutal,-0.550833333333334
2053,be bull,0.905632653061224
2054,be burn,0.0950454545454546
2055,be busy,0.879083333333334
2056,be but,-0.171666666666666
2057,be buyer,0.370636363636364
2058,be by,-0.144375
2059,be cash,-0.220714285714286
2060,be catch,1.81739130434783
2061,be cautious,-0.968536585365855
2062,be certain,-0.351272727272728
2063,be certainly,-0.09075
2064,be change,0.434538461538462
2065,be chart,-0.256875
2066,be chase,0.727111111111111
2067,be cheaper,0.931333333333334
2068,be choppy,0.369428571428571
2069,be clearly,-0.136571428571429
2070,be come,-0.173603603603603
2071,be comfortable,0.740909090909091
2072,be completely,0.118222222222222
2073,be confident,1.04266666666667
2074,be confirm,-0.569168831168832
2075,be conservative,2.315
2076,be consolidate,2.77373563218391
2077,be continue,0.546
2078,be cook,-1.82785714285714
2079,be cooking,-0.3018
2080,be create,0.0984
2081,be critical,-1.32906666666667
2082,be crush,0.825
2083,be current,-0.210769230769231
2084,be daily,-0.48125
2085,be deal,0.7335
2086,be decide,-0.1545
2087,be destroy,-0.577272727272728
2088,be die,-0.927
2089,be different,-0.746666666666667
2090,be do,-0.0283967391304348
2091,be doom,-1.431
2092,be down,-1.71899557522124
2093,be downgrade,-1.02381818181818
2094,be draw,0.825
2095,be due,-0.169342105263158
2096,be early,-0.0735428571428571
2097,be eat,-0.112533333333333
2098,be end,-1.1004
2099,be enter,1.2328125
2100,be epic,-0.1089
2101,be et,-1.00958823529412
2102,be even,0.182981481481481
2103,be ever,0.974769230769231
2104,be excite,0.727111111111111
2105,be expensive,-0.907307692307692
2106,be explosive,2.315
2107,be extremely,0.130344827586207
2108,be face,-2.90142857142857
2109,be fail,-2.6072380952381
2110,be fast,-0.4576
2111,be fear,0.252
2112,be fearful,0.476384615384615
2113,be feel,0.69051724137931
2114,be file,2.563
2115,be finally,0.581571428571428
2116,be find,0.195234042553192
2117,be fine,1.75760273972603
2118,be finish,-0.886842105263158
2119,be first,-0.083170731707317
2120,be flat,-1.73435294117647
2121,be follow,-0.198716417910448
2122,be fool,-0.79375
2123,be force,-0.264709677419355
2124,be form,-0.24
2125,be free,0.54262962962963
2126,be fully,0.740909090909091
2127,be fun,0.563298245614035
2128,be future,2.016
2129,be gain,1.32092307692308
2130,be game,-0.372
2131,be gap,0.252
2132,be give,-0.557345454545455
2133,be glad,0.721666666666666
2134,be gold,1.61068965517241
2135,be gon,0.0623622047244095
2136,be green,1.37051428571429
2137,be guess,0.641142857142857
2138,be happen,0.580851063829787
2139,be hate,0.740909090909091
2140,be he,1.77242857142857
2141,be head,-0.683453201970443
2142,be healthy,1.46468421052632
2143,be heavily,-0.340125
2144,be highly,0.937846153846154
2145,be hilarious,-0.182538461538462
2146,be history,-0.4128
2147,be hit,-0.450591549295774
2148,be hold,1.13948854961832
2149,be hot,1.55848
2150,be how,-0.0255445544554455
2151,be huge,1.22523364485981
2152,be hurt,-0.656470588235295
2153,be I,0.210420560747664
2154,be if,0.492441860465116
2155,be ignore,0.6975
2156,be imminent,-0.144375
2157,be important,-0.574689655172414
2158,be improve,2.959
2159,be increase,1.57315789473684
2160,be incredible,0.931333333333334
2161,be incredibly,0.740909090909091
2162,be indicate,-0.721411764705883
2163,be inevitable,1.03661538461538
2164,be intact,0.186227272727273
2165,be interesting,0.427675675675676
2166,be into,-0.051923076923077
2167,be issue,-0.206909090909091
2168,be it,-0.0806263736263737
2169,be its,1.0107
2170,be kind,-0.7795
2171,be kinda,0.825
2172,be king,-0.1625
2173,be knock,0.937846153846154
2174,be know,0.0401818181818182
2175,be lead,-0.556405405405405
2176,be learn,1.02941666666667
2177,be likely,-0.357589285714285
2178,be limit,-0.328
2179,be line,-0.0478947368421052
2180,be little,-0.731
2181,be live,-0.8425
2182,be longer,0.818181818181818
2183,be look,-0.0794518072289156
2184,be lot,-0.04975
2185,be lucky,-0.476666666666666
2186,be mad,-1.1202
2187,be manipulate,0.126777777777778
2188,be many,-0.144375
2189,be march,-0.688615384615385
2190,be market,-0.557590909090909
2191,be massive,0.85575
2192,be meaningless,-0.182333333333333
2193,be meet,-0.585961538461538
2194,be mention,0.935111111111111
2195,be mid,0.704545454545454
2196,be mindful,1.88064
2197,be money,1.55515
2198,be more,0.200322580645161
2199,be most,-0.318
2200,be mostly,-0.1791
2201,be move,0.818739726027398
2202,be my,0.112954751131222
2203,be nearly,-0.217954545454545
2204,be need,0.425621621621622
2205,be nervous,1.22733333333333
2206,be never,-0.7165
2207,be next,-0.239933333333333
2208,be nimble,-0.707000000000001
2209,be normal,2.959
2210,be not,-0.241818181818182
2211,be note,0.466266666666667
2212,be num,0.0174938768581613
2213,be NUMm,0.170769230769231
2214,be NUMx,-0.711
2215,be nut,-0.424941176470588
2216,be obviously,0.962571428571428
2217,be of,0.615652173913043
2218,be official,-0.173647058823529
2219,be officially,-0.296625
2220,be often,-0.168307692307692
2221,be okay,0.158333333333333
2222,be old,-0.244642857142857
2223,be overbought,-0.83076923076923
2224,be overdo,-0.210769230769231
2225,be oversold,0.697705882352941
2226,be painful,-0.210769230769231
2227,be people,0.733620689655172
2228,be perfect,-0.37725
2229,be plan,0.598333333333333
2230,be play,-0.346838709677419
2231,be plenty,0.962571428571428
2232,be point,-0.257241379310345
2233,be potential,1.04278571428571
2234,be predict,-0.485894736842105
2235,be print,-0.610153846153847
2236,be probably,0.0805
2237,be profit,0.404166666666667
2238,be prove,1.03765384615385
2239,be publish,2.016
2240,be punish,-0.0660000000000001
2241,be push,0.833090909090909
2242,be quick,-0.396685714285714
2243,be quite,-0.157903846153846
2244,be rather,-0.140454545454546
2245,be re,0.557375
2246,be reach,-0.503025641025641
2247,be ready,0.538021186440678
2248,be realistic,-0.731
2249,be really,0.109024390243902
2250,be reasonable,-0.12875
2251,be recent,0.740909090909091
2252,be recover,0.740909090909091
2253,be reject,-1.43742857142857
2254,be remove,-0.748888888888888
2255,be repeat,-0.140454545454546
2256,be resistance,-0.274
2257,be resolve,0.190263157894737
2258,be respect,-0.365818181818182
2259,be rest,4.246
2260,be retrace,-0.9535
2261,be reward,1.17779487179487
2262,be ride,0.993423076923077
2263,be ridiculous,1.3153125
2264,be roll,-1.09881081081081
2265,be safe,0.560833333333333
2266,be same,-0.387
2267,be scale,-1.22514285714286
2268,be scare,0.5175625
2269,be schedule,1.941
2270,be screw,-0.4
2271,be see,-0.363
2272,be self,-0.5848
2273,be seriously,0.0137142857142857
2274,be settle,2.123
2275,be several,-0.140454545454546
2276,be shape,1.14
2277,be shock,-0.0706153846153847
2278,be shorts,-0.228333333333333
2279,be show,-0.134215827338129
2280,be sign,-0.765909090909092
2281,be signal,-0.721411764705883
2282,be silly,0.931333333333334
2283,be similar,-0.127458333333333
2284,be slow,-0.889305555555556
2285,be slowly,-0.14784
2286,be small,0.2625
2287,be smart,0.285972222222222
2288,be soon,-0.121578947368421
2289,be step,2.403
2290,be still,-0.059005540166205
2291,be stop,-0.2925
2292,be stronger,-0.154
2293,be super,1.10683783783784
2294,be supp,-2.21977777777778
2295,be surprised,-0.256666666666666
2296,be sweet,1.99038461538462
2297,be tell,-0.360642857142857
2298,be tempt,-0.365818181818182
2299,be test,-0.460754716981133
2300,be then,0.369428571428571
2301,be these,-0.156739130434783
2302,be thin,1.386
2303,be those,0.54262962962963
2304,be throw,-0.3628
2305,be time,-0.122956521739131
2306,be tkr,0.0779
2307,be to,0.0791470588235294
2308,be tomorrow,0.48552
2309,be too,0.038475
2310,be touch,-0.8425
2311,be tough,-0.3508
2312,be track,-0.186769230769231
2313,be trade,0.268010928961749
2314,be trap,2.222
2315,be tricky,0.155454545454545
2316,be trouble,-1.4178
2317,be turn,-0.268117021276596
2318,be under,-0.569222222222223
2319,be underway,-0.646363636363637
2320,be unload,-1.6254
2321,be update,-0.172058823529412
2322,be upgrade,3.123
2323,be upon,-0.168307692307692
2324,be ur,0.158333333333333
2325,be usually,-0.171666666666666
2326,be valid,-0.427777777777778
2327,be value,0.704545454545454
2328,be,-0.0295402777102519
2329,be view,0.688888888888889
2330,be volatile,0.461142857142857
2331,be wait,0.216198630136986
2332,be we,0.121673202614379
2333,be weaken,-1.706
2334,be wear,-0.664545454545455
2335,be weekly,-0.508461538461539
2336,be well,1.13292307692308
2337,be when,0.645205479452055
2338,be with,0.833683544303798
2339,be within,-0.129272727272727
2340,be wonder,0.472909090909091
2341,be worthless,-1.0932
2342,be write,-0.661
2343,be wrong,-0.288007751937985
2344,be yesterday,0.951809523809524
2345,be yet,-0.721411764705883
2346,beach,1.43152
2347,bean,1.323
2348,bear call,-4.23784615384615
2349,bear flag,-5.18074255319149
2350,bear flagging,-7.111
2351,bear for,-1.8165
2352,bear in,-1.77687096774194
2353,bear market,-3.31873170731707
2354,bear mkt,-1.85884615384615
2355,bear,-2.4126660590898
2356,bear pennant,-5.55822222222222
2357,bear put,-2.91190909090909
2358,bear trend,-3.34885714285714
2360,bear wedge,-5.492
2361,bearflag,-5.836
2362,bearish &,-5.27
2363,bearish action,-5.772
2364,bearish buck,-5.26316666666666
2365,bearish butterfly,-4.18220689655173
2366,bearish call,-4.54483333333333
2367,bearish candle,-5.11488
2368,bearish channel,-5.39132142857143
2369,bearish continuation,-6.328
2370,bearish cross,-6.894
2371,bearish divergence,-4.71533333333334
2372,bearish downtrend,-5.854
2373,bearish engulfing,-5.39789333333333
2374,bearish for,-4.03142857142857
2375,bearish gartley,-5.852
2376,bearish head,-5.0721935483871
2377,bearish here,-6.00774193548387
2378,bearish,-6.63373626373627
2379,bearish look,-5.385
2380,bearish macd,-6.36183333333333
2381,bearish market,-5.385
2382,bearish move,-5.212375
2383,bearish now,-5.591
2384,bearish pattern,-4.521
2385,bearish pennant,-5.729
2386,bearish price,-6.772
2387,bearish reversal,-7.27
2388,bearish rise,-6.38784
2389,bearish setup,-6.144
2390,bearish signal,-7.144
2391,bearish top,-5.385
2392,bearish trend,-4.09550769230769
2393,bearish until,-5.03045454545455
2394,bearish wedge,-4.90657142857143
2395,bearish zone,-4.854
2396,bearishbuck,-6.988
2397,bearishness,-1.54763636363636
2398,beast mode,2.708
2399,beast,2.139968
2400,beat earnings,2.1109
2401,beat,0.0757058823529412
2403,beat num,3.07
2405,beating,-0.548321428571428
2406,beautiful bull,2.016
2407,beautiful chart,1.04732142857143
2408,beautiful,0.698881918819188
2409,beautifully,0.389086956521739
2410,beauty,1.68689108910891
2411,because he,-0.746
2412,because I,0.170372093023256
2413,because,0.0324166681910053
2414,because it,-0.131578125
2415,because its,-0.129272727272727
2416,because of,-0.166545454545455
2418,because the,0.118260869565217
2419,because they,0.524875
2420,because this,0.2625
2421,because tkr,0.352333333333333
2422,because we,-0.139045454545454
2423,become a,-0.1275
2424,become num,-0.7665
2425,become resistance,-3.17642105263158
2426,become support,1.76217391304348
2427,become,-0.110513888888889
2428,bed,-0.825
2429,beef,-1.03722222222222
2430,beer,0.226333333333333
2431,befor,0.273272727272727
2432,before &,-0.664545454545455
2433,before and,-0.4128
2434,before bounce,-1.50372727272727
2435,before break,0.584264705882353
2436,before christmas,1.06107692307692
2437,before close,-0.201338709677419
2438,before continue,-0.09075
2439,before end,0.796153846153847
2440,before enter,-0.156285714285714
2441,before Friday,0.931333333333334
2442,before go,-0.45
2443,before I,-0.141576923076923
2444,before,-0.0265727135361286
2445,before it,-0.304495575221239
2446,before long,-2.04654545454545
2447,before market,0.206642857142857
2448,before next,1.07636842105263
2449,before num,-0.433534246575343
2450,before open,0.727111111111111
2451,before pull,3.742
2453,before that,-0.423076923076924
2454,before then,-0.256666666666666
2455,before tomorrow,1.941
2456,before we,-0.440000000000001
2457,before you,0.19921568627451
2458,beg,0.271375
2459,begin in,1.03661538461538
2460,begin the,-0.529166666666667
2461,begin,-0.0900936170212765
2462,begining,0.555076923076923
2463,beginning,-0.0720704225352113
2464,behave,0.0244102564102564
2465,behavior,-0.589631578947369
2466,behind,0.122872340425532
2467,behind it,0.255
2468,behind this,1.22733333333333
2469,behind tkr,0.369428571428571
2470,behold,-0.829777777777777
2471,beleive,2.793
2472,belief,1.41547368421053
2473,believe a,-0.558636363636364
2474,believe how,0.968
2475,believe I,-0.264
2476,believe in,1.682
2477,believe it,0.32775
2478,believe its,1.941
2479,believe the,-0.0364464285714286
2480,believe they,0.712
2481,believe this,0.62068085106383
2482,believe,0.391519313304721
2483,believe you,0.440181818181818
2484,believer,-0.0087692307692307
2485,belive,0.740909090909091
2486,bell,-0.0756371681415931
2487,bellow,-1.66361538461538
2488,belong,-0.908727272727272
2489,below a,-2.17642857142857
2490,below all,-3.12709090909091
2491,below channel,-1.49046153846154
2492,below Friday,-1.82785714285714
2493,below,-2.09924013973236
2494,below it,-1.63333333333333
2495,below its,-2.03688
2496,below key,-4.0428
2497,below kumo,-4.62375
2498,below ma,-2.5152
2499,below maNUM,-5.27
2500,below neckline,-3.38606666666667
2501,below NUM-day,-2.95729411764706
2502,below NUMd,-1.66811764705882
2503,below NUMsma,-2.58606451612903
2505,below rise,-2.76627272727273
2506,below smaNUM,-4.80106666666667
2507,below support,-2.65176
2508,below that,-3.01416666666667
2509,below this,-2.48475
2510,below tkr,-2.56928571428572
2511,below to,-1.74066666666667
2512,below trend,-1.76659090909091
2513,below weekly,-3.224375
2514,belt,-0.105272727272727
2515,belviq,3.034
2516,ben,-0.29374
2517,benchmark,-0.05175
2518,bend,-0.802222222222223
2519,beneath,-1.64933333333333
2520,benefit,0.752571428571428
2521,benefit of,1.941
2523,benlysta,1.941
2524,benzinga,0.713125
2525,bernanke,-1.09991304347826
2526,bernstein,0.94
2527,besides,-0.0128571428571429
2528,best case,-0.54
2529,best company,2.016
2530,best for,0.7875
2531,best in,2.67169230769231
2532,best,0.760133757961784
2533,best look,1.96517647058823
2534,best of,1.80101612903226
2535,best part,2.222
2537,best setup,0.818181818181818
2538,best stock,1.50776315789474
2539,best way,1.20065217391304
2540,bet against,-0.0485714285714286
2541,bet,-0.143411764705883
2542,bet on,-0.433213483146068
2543,bet stock,-0.812222222222223
2544,bet that,-0.607727272727273
2545,bet the,2.485
2546,bet they,0.81
2548,bet we,-1.13684210526316
2549,beta,-0.372395833333333
2550,better at,-0.338571428571428
2551,better be,-0.282
2552,better chart,-0.210769230769231
2553,better cover,1.23764705882353
2554,better day,2.315
2555,better entry,-0.372428571428572
2556,better for,1.272
2557,better get,0.427086956521739
2558,better hold,-4.01915789473684
2559,better,0.253177664974619
2560,better now,1.14053333333333
2561,better num,0.466266666666667
2562,better off,1.9
2563,better price,-0.948095238095238
2565,better short,-5.27
2566,better than,1.08372832369942
2567,better then,0.862941176470589
2568,better tkr,-0.664545454545455
2569,better volume,2.708
2570,better with,-0.228333333333333
2571,between here,-0.256666666666666
2572,between,-0.0843848396501458
2573,between line,1.9
2574,between num,-0.118536585365854
2575,between tkr,-0.347294117647059
2576,beverage,0.454909090909091
2577,beware,-1.15417391304348
2579,beyond,0.83763
2580,beyond num,1.22733333333333
2581,beyond the,-0.351272727272728
2582,bezo,-0.162769230769231
2583,bf,0.419066666666667
2584,bias be,-0.581727272727273
2585,bias,-0.488394736842106
2586,bias to,-1.68866666666667
2588,bid be,1.14495652173913
2589,bid in,1.20541666666667
2590,bid,0.780730538922155
2591,bid num,0.7875
2593,bid/ask,-0.304615384615385
2594,bidder,2.184
2595,bidding,1.95276086956522
2596,bieber,-0.2976
2597,big $,1.32702127659575
2598,big bank,-0.447111111111111
2599,big beat,2.315
2600,big bet,-0.508
2601,big block,1.41646875
2602,big blue,1.47105882352941
2603,big bounce,2.11619047619048
2604,big break,0.369428571428571
2605,big bull,0.7875
2606,big buy,3.36
2607,big buyer,1.65666666666667
2608,big call,1.9
2609,big day,1.11441176470588
2610,big deal,0.898769230769231
2611,big difference,0.943428571428572
2612,big drop,-2.42972972972973
2613,big gain,1.14
2614,big gap,-0.105042253521127
2615,big green,1.75540909090909
2616,big if,-0.304363636363637
2617,big,0.249476895772564
2618,big market,2.29123255813953
2619,big mistake,1.30946666666667
2620,big move,1.13762790697674
2621,big news,1.60642857142857
2622,big on,0.818181818181818
2623,big or,0.825
2624,big player,1.13392857142857
2625,big pop,2.32548387096774
2626,big position,3.403
2627,big potential,1.941
2628,big rally,1.6181052631579
2629,big red,-1.45410714285714
2630,big support,-2.055
2631,big thing,0.474105263157895
2632,big this,1.941
2633,big tkr,0.461142857142857
2634,big to,-0.707000000000001
2635,big trouble,-2.042
2636,big upside,1.9903125
2637,big way,0.724590909090909
2638,big week,2.485
2639,big weekend,0.818181818181818
2640,bigger,-0.0948186528497409
2641,bigger picture,-0.429268292682926
2642,bigger than,0.318869565217391
2643,bigger the,1.54070588235294
2644,biggest,0.127333333333333
2645,biggest position,2.123
2646,biggie,0.489076923076923
2647,bil,1.48168421052632
2648,bill,-0.10125
2649,billion,-0.0669777777777777
2650,billion of,-0.688615384615385
2651,billionaire,1.483125
2652,billy,-0.839555555555555
2653,binary,-0.334055555555556
2654,bind to,-0.4024
2655,bind,-0.1568
2656,bingo,-0.324075471698113
2657,bio,4.4622962962963
2658,biotech,2.05069565217391
2659,biotech name,3.315
2661,bird,-0.41904
2662,birthday,1.68752941176471
2663,bit and,0.937846153846154
2664,bit but,2.123
2665,bit early,-1.128375
2666,bit more,0.33225641025641
2667,bit,0.266449438202247
2668,bit on,0.63875
2669,bit over,1.83395744680851
2671,bit to,0.146153846153846
2672,bitch,-0.208125
2673,bitcoin,1.10030769230769
2674,bite,-0.086
2675,bite the,-2.28654545454545
2677,bitter,-0.272666666666666
2678,biz,0.165415384615385
2679,bk,-1.11572222222222
2680,black candle,-0.228333333333333
2681,black crow,-5.772
2682,black,-0.24179104477612
2683,blackberry,-0.0113285624707251
2684,blackberry num,0.308780487804878
2685,blade,-0.107333333333333
2686,blah blah,-0.8835
2687,blah,0.2505
2689,blame,-0.852041666666666
2690,blast,1.69598360655738
2691,blast off,3.807
2693,bleed,-1.53654716981132
2694,bleeding,-0.498681818181818
2695,bless at,2.315
2696,bless,1.24626666666667
2697,blessing,1.919
2698,blind,-0.0967272727272727
2699,blink,0.170181818181818
2701,blip,-0.264
2702,blisibimod,1.919
2703,bloated,-2.2245
2704,block buy,2.637
2705,block,1.05484536082474
2706,block trade,2.04870967741935
2708,blockbuster drug,1.9
2709,blockbuster,1.59312903225806
2710,blog for,-0.5634
2711,blog,-0.174670050761421
2712,blogging,2.421
2713,blood,-0.656652173913043
2714,bloodbath,-0.698133333333334
2715,bloody,-1.12053846153846
2716,bloomberg,0.698296296296296
2717,blow away,0.78
2718,blow,-0.0950112359550563
2719,blow off,-0.873703703703703
2720,blow out,2.68990909090909
2721,blow past,1.48073684210526
2722,blow through,0.9416
2724,blowout,0.947833333333334
2726,bltus,2.504
2727,blue,-0.30506008583691
2728,blue line,-1.17213157894737
2730,bluff,-1.5084
2731,bmo,0.399
2732,bn euro,-5.27
2733,bn,-1.19215384615385
2734,bnn,1.919
2735,bnp,-2.49
2736,bNUM it,-0.129272727272727
2737,bNUM,-0.0338896551724138
2738,bNUM the,-0.302333333333333
2739,bo,1.60310410094637
2740,bo or,2.016
2741,bo over,3.173
2742,bo today,2.123
2744,board be,-0.323928571428571
2745,board,0.436201438848921
2746,boat,-0.0414
2747,bod,1.919
2748,bode,0.3592
2749,body,-0.4932
2750,boehner,-0.66248
2751,bofa,-0.0162
2752,bogus,-0.130588235294118
2753,boj,-0.403764705882353
2754,bold,0.914692307692308
2755,bollinger,0.145337264150943
2756,bomb,-0.337818181818182
2757,bond,-0.695500000000001
2758,bond yield,-0.777692307692308
2759,bone,-0.4056
2760,boner,-0.323272727272728
2761,bonus,-0.103
2762,boo,0.4448
2763,book and,0.0425454545454545
2764,book be,0.0425454545454545
2765,book,0.0611533742331288
2766,book num,0.0416
2767,book some,-0.365818181818182
2768,book value,0.500888888888889
2770,boom,0.742857142857143
2772,boomer,-0.0625454545454546
2773,boost,1.65507692307692
2775,boot,0.168657894736842
2776,booyah,2.334
2778,bore,0.3908125
2779,boring,-0.0655
2781,borrow,-0.586323529411764
2782,boss,0.410264705882353
2783,bot at,1.79076923076923
2784,bot,0.741043165467626
